,height,weight,BMI
177,1.8288,86.1825503,25.768368080910545
178,1.6764000000000001,65.77089365,23.403372141340242
179,1.6764000000000001,54.4310844,19.3683079790402
180,1.6764000000000001,54.4310844,19.3683079790402
181,1.6764000000000001,65.31730128,23.241969574848238
182,1.8288,79.37866475,23.734023232417606
183,1.8796000000000002,77.1107029,21.826484393472803
184,1.7526,63.5029318,20.67417373440082
185,1.7526,63.5029318,20.67417373440082
186,1.8034000000000001,122.4699399,37.65697014532295
187,1.8288,79.37866475,23.734023232417606
188,1.7526,90.718474,29.534533906286885
189,1.8796000000000002,77.1107029,21.826484393472803
190,1.7018,77.1107029,26.625490875174222
191,1.778,77.1107029,24.392209905848382
192,1.8034000000000001,86.1825503,26.499349361523556
193,1.6002,52.16312255,20.371126646133362
194,1.651,68.03885550000001,24.96105016470388
195,1.8288,74.84274105,22.377793333422314
196,1.651,72.5747792,26.625120175684135
197,1.8288,104.3262451,31.19328767689171
198,1.6002,65.77089365,25.68533359729859
199,1.8034000000000001,99.79032140000001,30.68345715544833
200,1.778,81.64662659999999,25.82704578266299
201,1.7018,68.03885550000001,23.493080183977256
202,1.8034000000000001,81.64662659999999,25.10464676354863
203,1.6764000000000001,77.1107029,27.438436303640284
204,1.778,92.98643585,29.41413547469952
205,1.8288,83.91458845,25.090253131412897
206,1.8288,83.91458845,25.090253131412897
207,1.6256,65.77089365,24.888937755780788
208,1.8034000000000001,77.1107029,23.70994416557371
209,1.778,92.98643585,29.41413547469952
210,1.7272,90.718474,30.409583894427303
211,1.8542,77.1107029,22.4285660609227
212,1.8034000000000001,77.1107029,23.70994416557371
213,1.7018,65.77089365,22.709977511178014
214,1.7018,65.77089365,22.709977511178014
215,1.7018,65.77089365,22.709977511178014
216,1.9558000000000002,81.64662659999999,21.34466593608511
217,1.6764000000000001,86.1825503,30.666487633480315
218,1.7526,72.5747792,23.627627125029505
219,1.8542,112.4909078,32.71931991227465
220,1.7272,72.5747792,24.32766711554184
221,1.8796000000000002,72.5747792,20.54257354679793
222,1.6764000000000001,81.64662659999999,29.052461968560294
223,1.6764000000000001,81.64662659999999,29.052461968560294
224,1.6764000000000001,81.64662659999999,29.052461968560294
225,1.7272,63.5029318,21.28670872609911
226,1.7526,74.84274105,24.36599047268668
227,1.7526,72.5747792,23.627627125029505
228,1.8034000000000001,70.30681735,21.617890268611323
229,1.7272,77.1107029,25.848146310263207
230,1.8542,90.718474,26.38654830696788
231,1.7526,56.69904625,18.459083691429303
232,1.7526,81.64662659999999,26.581080515658194
233,1.8542,122.4699399,35.62184021440664
234,1.6256,72.5747792,27.463655454654656
235,1.8542,99.79032140000001,29.025203137664672
236,1.7526,68.03885550000001,22.15090042971517
237,1.8034000000000001,77.1107029,23.70994416557371
238,1.905,99.79032140000001,27.497832448109342
239,1.905,99.79032140000001,27.497832448109342
240,1.6764000000000001,61.68856232,21.950749042912225
241,1.6002,58.9670081,23.028230121715975
242,1.778,81.64662659999999,25.82704578266299
243,1.7526,68.03885550000001,22.15090042971517
244,1.8288,68.03885550000001,20.343448484929382
245,1.6002,49.895160700000005,19.485425487605827
246,1.8796000000000002,86.1825503,24.394306086822546
247,1.651,74.84274105,27.457155181174265
248,1.6256,90.718474,34.32956931831833
249,1.7526,108.8621688,35.441440687544265
250,1.7526,68.03885550000001,22.15090042971517
251,1.8542,77.1107029,22.4285660609227
252,1.778,77.1107029,24.392209905848382
253,1.7272,108.8621688,36.491500673312764
254,1.7272,108.8621688,36.491500673312764
255,1.7272,112.03731540000001,37.55583611296981
256,1.7526,113.3980925,36.918167382858606
257,1.8288,74.84274105,22.377793333422314
258,1.6002,49.895160700000005,19.485425487605827
259,1.8796000000000002,111.13013070000001,31.45581575768703
260,1.7018,50.80234544,17.541499870703017
261,1.8034000000000001,68.03885550000001,20.920538969623863
262,1.8034000000000001,92.98643585,28.591403258485943
263,1.651,54.4310844,19.968840131763105
264,1.8034000000000001,90.718474,27.89405195949848
265,1.7526,70.30681735,22.88926377737234
266,1.7526,70.30681735,22.88926377737234
267,1.7526,70.30681735,22.88926377737234
268,1.8034000000000001,86.1825503,26.499349361523556
269,1.8796000000000002,83.91458845,23.752350663485107
270,1.6764000000000001,54.4310844,19.3683079790402
271,1.7526,58.9670081,19.197447039086477
272,1.7018,90.718474,31.324106911969672
273,1.7526,90.718474,29.534533906286885
274,1.8288,102.0582833,30.515172742343943
275,1.8288,102.0582833,30.515172742343943
276,1.5493999999999999,49.895160700000005,20.78410474611866
277,1.6764000000000001,58.9670081,20.982333643960217
278,1.7526,68.03885550000001,22.15090042971517
279,1.5748,65.77089365,26.52057467421387
280,1.8288,68.03885550000001,20.343448484929382
281,1.8288,68.03885550000001,20.343448484929382
282,1.6764000000000001,61.68856232,21.950749042912225
283,1.8796000000000002,82.10021897,23.23878632481516
284,1.6764000000000001,68.03885550000001,24.210384973800252
285,1.6764000000000001,68.03885550000001,24.210384973800252
286,1.8796000000000002,72.5747792,20.54257354679793
287,1.524,62.59574706,26.951000552834437
288,1.8796000000000002,108.8621688,30.8138603201969
289,1.6764000000000001,55.79186151,19.852515678516202
290,1.778,61.23496995,19.370284336997244
291,1.7526,68.03885550000001,22.15090042971517
292,1.8796000000000002,90.718474,25.678216933497414
293,1.6002,65.77089365,25.68533359729859
294,1.8288,92.98643585,27.802712929403484
295,1.7526,99.79032140000001,32.48798729691558
296,1.8796000000000002,115.6660544,32.7397266043619
297,1.8034000000000001,63.5029318,19.525836371648936
298,1.8034000000000001,63.5029318,19.525836371648936
299,1.8034000000000001,63.5029318,19.525836371648936
300,1.7272,63.5029318,21.28670872609911
